Epoch,train_loss_tcga_quantum_1000_epochs_20251209_161618,val_loss_tcga_quantum_1000_epochs_20251209_161618,accuracy_tcga_quantum_1000_epochs_20251209_161618
0,3.4777894616127014,3.451129118601481,0.030026087537407875
1,3.3510289430618285,3.2948545614878335,0.03019285760819912
2,3.303865385055542,3.2214061419169107,0.047712914645671844
3,3.269479179382324,3.2245307763417563,0.04874419793486595
4,3.2449820399284364,3.192700465520223,0.04147494584321976
5,3.2453665852546694,3.207451025644938,0.0484653003513813
6,3.2280513644218445,3.1790170669555664,0.045877695083618164
7,3.206623578071594,3.174677054087321,0.04688779637217522
8,3.206682252883911,3.25840171178182,0.05281298980116844
9,3.1968457221984865,3.1467756430308023,0.05506787821650505
10,3.183018887042999,3.1550704638163247,0.05257372558116913
11,3.191055679321289,3.191078503926595,0.051955677568912506
12,4.168821692466736,4.075602451960246,0.03030303120613098
13,3.8659119725227358,3.5063656171162925,0.02914406545460224
14,3.506265366077423,3.483623822530111,0.026634734123945236
15,3.393511343002319,3.3600920836130777,0.030012967064976692
16,3.337823581695557,3.3196933269500732,0.04669509083032608
17,3.29414359331131,3.250981171925863,0.0363636389374733
18,3.253321099281311,3.203684171040853,0.045754846185445786
19,3.231694686412811,3.2058608531951904,0.04613456130027771
20,3.219143879413605,3.171679735183716,0.04421629384160042
21,3.2021588921546935,3.167781670888265,0.04661479592323303
22,3.2072566151618958,3.1907652219136557,0.04766584932804108
23,3.2009084701538084,3.2274766763051352,0.0459807813167572
24,3.210766053199768,3.197871685028076,0.04564564675092697
25,3.204194927215576,3.1861513455708823,0.0636802464723587
26,3.1975052833557127,3.150657812754313,0.04578835144639015
27,3.1917829871177674,3.162482261657715,0.048435136675834656
28,3.197762405872345,3.204724073410034,0.05687057226896286
29,3.2077777862548826,3.1547933419545493,0.04776737093925476
30,3.197955048084259,3.1421844164530435,0.06026972830295563
31,3.1976016998291015,3.1439410050710044,0.04622412472963333
32,3.190989673137665,3.186143159866333,0.04948130249977112
33,3.1909534692764283,3.1668341954549155,0.048170898109674454
34,3.1939102172851563,3.2152043183644614,0.047236934304237366
35,3.1901195526123045,3.146003484725952,0.04593849927186966
36,3.187450885772705,3.178980588912964,0.044716089963912964
37,3.191973257064819,3.2043254375457764,0.05159718170762062
38,3.178440046310425,3.1562023162841797,0.04577361419796944
39,3.1882073044776917,3.1755433877309165,0.04882544279098511
40,3.1841261863708494,3.1734887758890786,0.05153021216392517
41,3.1861507534980773,3.1855955918629966,0.04726255312561989
42,3.1998881459236146,3.1603082021077475,0.0454818457365036
43,3.184679317474365,3.198502699534098,0.04695604741573334
44,3.201794421672821,3.199075778325399,0.059521764516830444
45,3.199439215660095,3.161794344584147,0.050341248512268066
46,3.1946189284324644,3.1564289728800454,0.04894889146089554
47,3.205614387989044,3.168678601582845,0.04711984843015671
48,3.193883943557739,3.294264554977417,0.036599770188331604
49,3.2488219857215883,3.2271579106648765,0.04946823790669441
50,3.227525806427002,3.2095954418182373,0.04934852197766304
51,3.196661925315857,3.158444960912069,0.06203283369541168
52,3.1791921257972717,3.1507837772369385,0.05497633293271065
53,3.1867382407188414,3.1953516006469727,0.04794856160879135
54,3.2027186870574953,3.153443972269694,0.05181962996721268
55,3.190655601024628,3.178837696711222,0.05937880277633667
56,3.1896639227867127,3.2080535093943277,0.047856949269771576
57,3.189572846889496,3.1687351067860923,0.06281488388776779
58,3.1750001668930055,3.156878391901652,0.05610279738903046
59,3.171733283996582,3.2106136480967202,0.0509207546710968
60,3.182959282398224,3.1704888343811035,0.054705534130334854
61,3.1913164615631104,3.2255238691965737,0.045278336852788925
62,3.182857573032379,3.1476967334747314,0.051682718098163605
63,3.181819498538971,3.1729517777760825,0.05234656482934952
64,3.1809688329696657,3.2231300671895347,0.04587025195360184
65,3.1993265748023987,3.1463802655537925,0.05129551142454147
66,3.212369918823242,3.1750908692677817,0.050647757947444916
67,3.1939321041107176,3.1558976968129477,0.052443355321884155
68,3.182736265659332,3.1420133908589682,0.053243741393089294
69,3.1739851236343384,3.1692662239074707,0.052169591188430786
70,3.1837210059165955,3.160828431447347,0.05736852437257767
71,3.171615993976593,3.1872928937276206,0.05140036717057228
72,3.186697316169739,3.195945421854655,0.05945917218923569
73,3.181605613231659,3.2060718536376953,0.05818008631467819
74,3.181774604320526,3.147240241368612,0.060500625520944595
75,3.163979470729828,3.1418143113454184,0.05467335507273674
76,3.172835445404053,3.138856808344523,0.08456069231033325
77,3.1812828540802003,3.143597682317098,0.05912477895617485
78,3.1734872698783874,3.1356325149536133,0.05405106395483017
79,3.175030565261841,3.132343610127767,0.07073892652988434
80,3.1851700067520143,3.127983490626017,0.05234656482934952
81,3.1885998606681825,3.1530357201894126,0.0704251304268837
82,3.1932123422622682,3.1788008213043213,0.05363710969686508
83,3.189409875869751,3.1955235799153647,0.08116281032562256
84,3.1931307435035707,3.1603756745656333,0.07285917550325394
85,3.1659618496894835,3.146591901779175,0.059203460812568665
86,3.166931915283203,3.1260032653808594,0.05288121849298477
87,3.155212700366974,3.142573595046997,0.054838310927152634
88,3.167502427101135,3.160494248072306,0.0613710954785347
89,3.163138818740845,3.195019006729126,0.07512672990560532
90,3.1752294659614564,3.1942938963572183,0.0524892695248127
91,3.1597536206245422,3.145256519317627,0.07647110521793365
92,3.1549619913101195,3.208759148915609,0.05282282456755638
93,3.163387131690979,3.136598269144694,0.06145910173654556
94,3.163015615940094,3.145758310953776,0.0603913851082325
95,3.160859739780426,3.164384206136068,0.06457141041755676
96,3.159056913852692,3.168119271596273,0.07833600044250488
97,3.1797935605049132,3.1557164986928306,0.05166468769311905
98,3.1781028151512145,3.1979811986287436,0.05075482651591301
99,3.175432276725769,3.1817018191019693,0.06900431215763092
100,3.1601051449775697,3.1359108289082847,0.06028909981250763
101,3.160827946662903,3.1880009174346924,0.05421317368745804
102,3.164572739601135,3.19270928700765,0.05112753063440323
103,3.149804961681366,3.1323300997416177,0.055853694677352905
104,3.167813777923584,3.224947373072306,0.06190413236618042
105,3.1715096473693847,3.164092540740967,0.07004665583372116
106,3.2964122176170347,3.2690601348876953,0.06430118530988693
107,4.420252346992493,4.7318956057230634,0.03030303120613098
108,5.50146975517273,6.243039449055989,0.03953351825475693
109,6.020208191871643,7.604268868764241,0.03030303120613098
110,7.118026661872864,5.24486509958903,0.02895134501159191
111,7.185384821891785,7.696636041005452,0.03030303120613098
112,6.069690537452698,5.431824525197347,0.02803577482700348
113,6.222964787483216,5.171298185984294,0.028520498424768448
114,6.227743864059448,5.611829916636149,0.030486686155200005
115,4.618895280361175,3.791928211847941,0.02893219143152237
116,3.559155511856079,3.4505019982655845,0.03289405256509781
117,3.3705580472946166,3.293751080830892,0.02941351756453514
118,3.3096076369285585,3.2570218245188394,0.033046744763851166
119,3.2863611578941345,3.259056011835734,0.030808081850409508
120,3.284008729457855,3.2588815689086914,0.03030303120613098
121,3.2670923471450806,3.2471455732981362,0.03434343636035919
122,3.267054831981659,3.2481187184651694,0.03986635059118271
123,3.258219277858734,3.2048203150431314,0.046464648097753525
124,3.241757392883301,3.2246292432149253,0.04444444552063942
125,3.230485808849335,3.1958221594492593,0.04393939673900604
126,3.2277010083198547,3.1780222256978354,0.04828009754419327
127,3.212626802921295,3.157287915547689,0.04987715184688568
128,3.206481063365936,3.185769240061442,0.05117017775774002
129,3.2085843205451967,3.167857567469279,0.04964509978890419
130,3.1969356536865234,3.1786500612894693,0.05015014857053757
131,3.2027602553367616,3.1793131033579507,0.04803143069148064
132,3.1884161949157717,3.1776060263315835,0.049180999398231506
133,3.1854366302490233,3.1552703380584717,0.049372099339962006
134,3.181080627441406,3.153008063634237,0.05116025358438492
135,3.1802298784255982,3.1430946985880532,0.05198382958769798
136,3.1749563574790955,3.151397705078125,0.05028541013598442
137,3.1808147549629213,3.1486616929372153,0.04973940923810005
138,3.1727728247642517,3.160154422124227,0.05213325470685959
139,3.1719403982162477,3.1611289978027344,0.05181296914815903
140,3.1702255487442015,3.14251708984375,0.05347604304552078
141,3.1712122678756716,3.155034065246582,0.048170898109674454
142,3.1698400020599364,3.154005765914917,0.05290745198726654
143,3.163503634929657,3.1478575070699057,0.050161443650722504
144,3.1680501222610475,3.1734920342763266,0.05704980716109276
145,3.158891022205353,3.136390527089437,0.048048049211502075
146,3.1566057801246643,3.13692569732666,0.06500965356826782
147,3.157750141620636,3.148349126180013,0.05768495798110962
148,3.1528043389320373,3.14038356145223,0.04964509978890419
149,3.154424238204956,3.158026854197184,0.05038920044898987
150,3.1623501658439634,3.1906278928120932,0.05635346099734306
151,3.165058469772339,3.1836639245351157,0.06506961584091187
152,3.1580869793891906,3.1562298933664956,0.0685640200972557
153,3.153914749622345,3.1507431666056314,0.06646563857793808
154,3.14323753118515,3.1510788599650064,0.0618990883231163
155,3.1576084971427916,3.139655272165934,0.06052416190505028
156,3.1567713975906373,3.158061424891154,0.05121249705553055
157,3.155194139480591,3.1351959705352783,0.07456150650978088
158,3.15811927318573,3.162668307622274,0.07075795531272888
159,3.1507601141929626,3.1241584618886313,0.06984712183475494
160,3.154015839099884,3.1369450092315674,0.07284622639417648
161,3.1590890884399414,3.1284780502319336,0.07011400163173676
162,3.1585747241973876,3.139714479446411,0.06896097958087921
163,3.1526235222816466,3.12530525525411,0.08004944026470184
164,3.149420976638794,3.1201111475626626,0.05863310024142265
165,3.148090362548828,3.114910284678141,0.077562615275383
166,3.1552180886268615,3.1322747071584067,0.07236459851264954
167,3.1464933514595033,3.1279350916544595,0.07227325439453125
168,3.1441452145576476,3.1260338624318442,0.060637541115283966
169,3.1532156825065614,3.089645783106486,0.07401666790246964
170,3.150068461894989,3.131336291631063,0.0551045760512352
171,3.1463027954101563,3.137831131617228,0.06558747589588165
172,3.1595574975013734,3.120995203653971,0.05991071090102196
173,3.1557430148124697,3.117499589920044,0.05022814869880676
174,3.159646999835968,3.12327249844869,0.0799705907702446
175,3.1445709586143495,3.1185644467671714,0.0789935365319252
176,3.149600327014923,3.141465743382772,0.04849725961685181
177,3.1601611614227294,3.156522274017334,0.06366274505853653
178,3.1589173316955566,3.1410435835520425,0.07077033072710037
179,3.151384699344635,3.120312293370565,0.06777852773666382
180,3.1419806122779845,3.1319417158762612,0.06190968677401543
181,3.142571771144867,3.165018399556478,0.0664389580488205
182,3.1429827928543093,3.1186317602793374,0.06443427503108978
183,3.1383707523345947,3.1503512064615884,0.06777697801589966
184,3.157433867454529,3.130535046259562,0.08256680518388748
185,3.14138001203537,3.1334052880605063,0.06797900795936584
186,3.148398292064667,3.1443742911020913,0.07848137617111206
187,3.1513835430145263,3.1623572508494058,0.07508376240730286
188,3.1503502368927,3.1483179728190103,0.06984464079141617
189,3.1405290603637694,3.1578574975331626,0.07947024703025818
190,3.1318065762519836,3.1454104582468667,0.06983967125415802
191,3.1408424854278563,3.117045005162557,0.06993037462234497
192,3.1371708035469057,3.1433798472086587,0.06576328724622726
193,3.1387903690338135,3.1476717789967856,0.06177628040313721
194,3.154647719860077,3.1373292605082193,0.07836505025625229
195,3.1432251811027525,3.129072586695353,0.06600159406661987
196,3.1426661729812624,3.1577462355295816,0.07050710916519165
197,3.1408024191856385,3.1482632160186768,0.06007743254303932
198,3.1424893856048586,3.1668171882629395,0.06222296878695488
199,3.1537729144096374,3.1349790891011557,0.06546135246753693
200,3.1483583569526674,3.1440622806549072,0.06321819126605988
201,3.144560444355011,3.1345139344533286,0.05850395932793617
202,3.1550103783607484,3.1236770153045654,0.06309036910533905
203,3.1510279536247254,3.1593804359436035,0.07150828838348389
204,3.150788676738739,3.130409081776937,0.07806584984064102
205,3.1381669282913207,3.1429482301076255,0.0638640969991684
206,3.1426961064338683,3.1254501342773438,0.07404538244009018
207,3.1446988582611084,3.1471852461496987,0.0695054829120636
208,3.14659423828125,3.157303253809611,0.05853492021560669
209,3.169557285308838,3.112945238749186,0.06430135667324066
210,3.1480315685272218,3.200202544530233,0.062399961054325104
211,3.162926733493805,3.116450389226278,0.0731809139251709
212,3.1559770584106444,3.160270611445109,0.07054823637008667
213,3.14619437456131,3.1579343477884927,0.07081291079521179
214,3.142995834350586,3.1523903210957847,0.0918414294719696
215,3.1644162058830263,3.1665639877319336,0.06730392575263977
216,3.163341999053955,3.1577576796213784,0.06502814590930939
217,3.1638298988342286,3.149327039718628,0.07591964304447174
218,3.1680028200149537,3.15715225537618,0.07307611405849457
219,3.1578498482704163,3.1557520230611167,0.07655737549066544
220,3.156964874267578,3.147288958231608,0.07530410587787628
221,3.1534672379493713,3.1401835282643638,0.0768650621175766
222,3.1512205243110656,3.164365212122599,0.07663162797689438
223,3.1536293029785156,3.15936287244161,0.059503912925720215
224,3.1435355663299562,3.142918825149536,0.07132598012685776
225,3.1571115970611574,3.1770569483439126,0.06285833567380905
226,3.1560826897621155,3.182823657989502,0.06400279700756073
227,3.1471314311027525,3.178612152735392,0.06523849070072174
228,3.161567485332489,3.140681823094686,0.06799042224884033
229,3.1530748128890993,3.1678222020467124,0.07856284081935883
230,3.158959650993347,3.144472599029541,0.08022904396057129
231,3.14386533498764,3.149049997329712,0.06957411766052246
232,3.150587832927704,3.1384480794270835,0.07357712090015411
233,3.1560116052627563,3.178718010584513,0.07051585614681244
234,3.158656048774719,3.1486109097798667,0.06734739243984222
235,3.1555843710899354,3.1326334476470947,0.061909016221761703
236,3.1467166185379027,3.141159693400065,0.08359624445438385
237,3.145987558364868,3.1658236980438232,0.07267763465642929
238,3.1601467609405516,3.1613949139912925,0.055490896105766296
239,3.1538556575775147,3.1508290767669678,0.0821765586733818
240,3.1599255919456484,3.121018886566162,0.06120850890874863
241,3.1536463260650636,3.1512078444163003,0.05864262953400612
242,3.1670772194862367,3.1602274576822915,0.05443225055932999
243,3.1609890937805174,3.140254338582357,0.07544614374637604
244,3.152821159362793,3.1721155643463135,0.05221874639391899
245,3.164947736263275,3.158811092376709,0.055148735642433167
246,3.1686816930770876,3.1729617913564048,0.06977280974388123
247,3.15316903591156,3.1588741143544516,0.048048049211502075
248,3.1520633459091187,3.1365819772084556,0.0574098639190197
249,3.1485523104667665,3.170931657155355,0.047858111560344696
250,3.1486666083335875,3.1517508029937744,0.0523180216550827
251,3.142883002758026,3.1724068323771157,0.053729258477687836
252,3.137986183166504,3.1430261929829917,0.05656266212463379
253,3.138635814189911,3.1309093634287515,0.0817774161696434
254,3.153996241092682,3.1325084368387857,0.05145943909883499
255,3.148639607429504,3.1671233971913657,0.05094694346189499
256,3.14903929233551,3.11535636583964,0.06280184537172318
257,3.1346052289009094,3.1299550533294678,0.05692404508590698
258,3.1500670075416566,3.103065013885498,0.061941321939229965
259,3.151749086380005,3.10748028755188,0.06731157749891281
260,3.1468552470207216,3.130220969518026,0.07118518650531769
261,3.1643476605415346,3.144113063812256,0.08879096060991287
262,3.1481232762336733,3.1445697943369546,0.07206781208515167
263,3.149195909500122,3.190889755884806,0.06575088202953339
264,3.1550300478935243,3.1584195295969644,0.05403609201312065
265,3.147089087963104,3.177899440129598,0.060635749250650406
266,3.149706256389618,3.1396841208140054,0.07878708094358444
267,3.135633397102356,3.131245215733846,0.07436174899339676
268,3.146475446224213,3.143892288208008,0.07510417699813843
269,3.1566979765892027,3.1536519527435303,0.06477966904640198
270,3.146372604370117,3.1338855425516763,0.0540718212723732
271,3.142892670631409,3.156955083211263,0.062487564980983734
272,3.1670088171958923,3.1684179306030273,0.07008223980665207
273,3.1595113396644594,3.1475836435953775,0.06252992898225784
274,3.1509535193443297,3.1622711022694907,0.06381942331790924
275,3.146951937675476,3.131797472635905,0.06550665199756622
276,3.1664920926094053,3.1653331915537515,0.06252428144216537
277,3.1492575645446776,3.1609857082366943,0.05692275986075401
278,3.149334716796875,3.182667891184489,0.06384652107954025
279,3.165888273715973,3.173666556676229,0.06292858719825745
280,3.1455685019493105,3.157329559326172,0.05941544100642204
281,3.1427532911300657,3.1304489771525064,0.07090562582015991
282,3.1465174078941347,3.1374918619791665,0.06536697596311569
283,3.1443222045898436,3.1055637200673423,0.06337325274944305
284,3.135556936264038,3.0979299545288086,0.06538853049278259
285,3.1381691694259644,3.1633354028066,0.06510919332504272
286,3.1466447591781614,3.1627145608266196,0.06707988679409027
287,3.145324182510376,3.1442670027414956,0.06808134913444519
288,3.1465429186820986,3.1312687397003174,0.06301605701446533
289,3.145095908641815,3.133089621861776,0.07565595954656601
290,3.136275792121887,3.12460994720459,0.07647779583930969
291,3.144480121135712,3.160714944203695,0.04830615967512131
292,3.154754114151001,3.167095979054769,0.05394626781344414
293,3.180061089992523,3.1426897048950195,0.06082197651267052
294,3.152791380882263,3.1876579920450845,0.061918195337057114
295,3.1912195920944213,3.1604928970336914,0.08394666761159897
296,3.154265344142914,3.124409039815267,0.06914384663105011
297,3.151988410949707,3.1056764920552573,0.06471922248601913
298,3.1359622955322264,3.122950315475464,0.07075150310993195
299,3.15281081199646,3.1736019452412925,0.07031616568565369
300,3.165714967250824,3.270396073659261,0.05746694654226303
301,3.1943240642547606,3.1582085291544595,0.06968788802623749
302,3.1702816486358643,3.1336570580800376,0.06907755136489868
303,3.154634439945221,3.1378881136576333,0.06287072598934174
304,3.1540321588516234,3.176976760228475,0.055514607578516006
305,3.1712829947471617,3.177483161290487,0.048162732273340225
306,3.1560127973556518,3.164644638697306,0.06630928814411163
307,3.1521066665649413,3.1511054039001465,0.05846615880727768
308,3.1662905335426332,3.159177382787069,0.08694438636302948
309,3.154619777202606,3.1344970067342124,0.05669223144650459
310,3.1512645363807676,3.1496541500091553,0.05883105844259262
311,3.284485697746277,7.541087945302327,0.03787878900766373
312,5.0647247672081,4.860361417134603,0.02900664322078228
313,4.990899872779846,5.458985964457194,0.031498659402132034
314,5.049573183059692,4.234610557556152,0.029512379318475723
315,3.9042760848999025,3.6282166639963784,0.03030303120613098
316,4.97804548740387,4.592911561330159,0.03129468113183975
317,4.06496707201004,3.6038939158121743,0.028896812349557877
318,3.495004415512085,3.3713653087615967,0.029680641368031502
319,3.3961830496788026,3.3158852259318032,0.033663444221019745
320,3.331646776199341,3.2823161284128823,0.047847311943769455
321,3.2999019503593443,3.252068519592285,0.043816544115543365
322,3.2735267519950866,3.1964094638824463,0.04634764790534973
323,3.252388608455658,3.2248849074045816,0.04497528821229935
324,3.2396385788917543,3.2111004988352456,0.047344453632831573
325,3.229106676578522,3.197683572769165,0.0496041476726532
326,3.213803255558014,3.1877973079681396,0.05044056475162506
327,3.224747955799103,3.182025114695231,0.048074111342430115
328,3.198034942150116,3.171306530634562,0.04987715184688568
329,3.1922112464904786,3.1612279415130615,0.050713568925857544
330,3.184915328025818,3.2021063963572183,0.04944034665822983
331,3.2002893447875977,3.165822188059489,0.04595959559082985
